alpos,logp,up99,lo99,up95,lo95
3887,2.703335,-2,2,-1.30103,1.30103
3889,2.703335,-2,2,-1.30103,1.30103
3891,2.703335,-2,2,-1.30103,1.30103
3893,2.703335,-2,2,-1.30103,1.30103
3895,2.703335,-2,2,-1.30103,1.30103
3897,2.703335,-2,2,-1.30103,1.30103
3899,2.703335,-2,2,-1.30103,1.30103
3901,2.703335,-2,2,-1.30103,1.30103
3903,2.703335,-2,2,-1.30103,1.30103
3905,2.703335,-2,2,-1.30103,1.30103
3907,2.703335,-2,2,-1.30103,1.30103
3909,2.703335,-2,2,-1.30103,1.30103
3911,2.703335,-2,2,-1.30103,1.30103
3913,2.703335,-2,2,-1.30103,1.30103
3915,2.703335,-2,2,-1.30103,1.30103
3917,2.703335,-2,2,-1.30103,1.30103
3919,2.703335,-2,2,-1.30103,1.30103
3921,2.703335,-2,2,-1.30103,1.30103
3923,2.703335,-2,2,-1.30103,1.30103
3925,2.703335,-2,2,-1.30103,1.30103
3927,2.703335,-2,2,-1.30103,1.30103
3929,2.703335,-2,2,-1.30103,1.30103
3931,2.703335,-2,2,-1.30103,1.30103
3933,2.703335,-2,2,-1.30103,1.30103
3935,2.703335,-2,2,-1.30103,1.30103
3937,2.703335,-2,2,-1.30103,1.30103
3939,2.703335,-2,2,-1.30103,1.30103
3941,2.703335,-2,2,-1.30103,1.30103
3943,2.703335,-2,2,-1.30103,1.30103
3945,2.703335,-2,2,-1.30103,1.30103
3947,2.703335,-2,2,-1.30103,1.30103
3949,2.703335,-2,2,-1.30103,1.30103
3951,2.703335,-2,2,-1.30103,1.30103
3953,2.703335,-2,2,-1.30103,1.30103
3955,2.703335,-2,2,-1.30103,1.30103
3957,2.703335,-2,2,-1.30103,1.30103
3959,2.703335,-2,2,-1.30103,1.30103
3961,2.703335,-2,2,-1.30103,1.30103
3963,2.703335,-2,2,-1.30103,1.30103
3965,2.703335,-2,2,-1.30103,1.30103
3967,2.703335,-2,2,-1.30103,1.30103
3969,2.703335,-2,2,-1.30103,1.30103
3971,2.703335,-2,2,-1.30103,1.30103
3973,2.703335,-2,2,-1.30103,1.30103
3975,2.703335,-2,2,-1.30103,1.30103
3977,2.703335,-2,2,-1.30103,1.30103
3979,2.703335,-2,2,-1.30103,1.30103
3981,2.703335,-2,2,-1.30103,1.30103
3983,2.703335,-2,2,-1.30103,1.30103
3985,2.703335,-2,2,-1.30103,1.30103
3987,2.703335,-2,2,-1.30103,1.30103
3989,2.703335,-2,2,-1.30103,1.30103
3991,2.703335,-2,2,-1.30103,1.30103
3993,2.703335,-2,2,-1.30103,1.30103
3995,2.703335,-2,2,-1.30103,1.30103
3997,2.703335,-2,2,-1.30103,1.30103
3999,2.703335,-2,2,-1.30103,1.30103
4001,2.703335,-2,2,-1.30103,1.30103
4003,2.703335,-2,2,-1.30103,1.30103
4005,2.703335,-2,2,-1.30103,1.30103
4007,2.703335,-2,2,-1.30103,1.30103
4009,2.703335,-2,2,-1.30103,1.30103
4011,2.703335,-2,2,-1.30103,1.30103
4013,2.703335,-2,2,-1.30103,1.30103
4015,2.703335,-2,2,-1.30103,1.30103
4017,2.703335,-2,2,-1.30103,1.30103
4019,2.703335,-2,2,-1.30103,1.30103
4021,2.703335,-2,2,-1.30103,1.30103
4023,2.703335,-2,2,-1.30103,1.30103
4025,2.703335,-2,2,-1.30103,1.30103
4027,2.703335,-2,2,-1.30103,1.30103
4029,2.703335,-2,2,-1.30103,1.30103
4031,2.703335,-2,2,-1.30103,1.30103
4033,2.703335,-2,2,-1.30103,1.30103
4035,2.703335,-2,2,-1.30103,1.30103
4037,2.703335,-2,2,-1.30103,1.30103
4039,2.703335,-2,2,-1.30103,1.30103
4041,2.703335,-2,2,-1.30103,1.30103
4043,2.703335,-2,2,-1.30103,1.30103
4045,2.703335,-2,2,-1.30103,1.30103
4047,2.703335,-2,2,-1.30103,1.30103
4049,2.703335,-2,2,-1.30103,1.30103
4051,2.703335,-2,2,-1.30103,1.30103
4053,2.703335,-2,2,-1.30103,1.30103
4055,2.703335,-2,2,-1.30103,1.30103
4057,2.703335,-2,2,-1.30103,1.30103
4059,2.703335,-2,2,-1.30103,1.30103
4061,2.703335,-2,2,-1.30103,1.30103
4063,2.703335,-2,2,-1.30103,1.30103
4065,2.703335,-2,2,-1.30103,1.30103
4067,2.703335,-2,2,-1.30103,1.30103
4069,2.703335,-2,2,-1.30103,1.30103
4071,2.703335,-2,2,-1.30103,1.30103
4073,2.703335,-2,2,-1.30103,1.30103
4075,2.703335,-2,2,-1.30103,1.30103
4077,2.703335,-2,2,-1.30103,1.30103
4079,2.703335,-2,2,-1.30103,1.30103
4081,2.703335,-2,2,-1.30103,1.30103
4083,2.703335,-2,2,-1.30103,1.30103
4085,2.703335,-2,2,-1.30103,1.30103
4087,2.703335,-2,2,-1.30103,1.30103
4089,2.703335,-2,2,-1.30103,1.30103
4091,2.703335,-2,2,-1.30103,1.30103
4093,2.703335,-2,2,-1.30103,1.30103
4095,2.703335,-2,2,-1.30103,1.30103
4097,2.703335,-2,2,-1.30103,1.30103
4099,2.703335,-2,2,-1.30103,1.30103
4101,2.703335,-2,2,-1.30103,1.30103
4103,2.703335,-2,2,-1.30103,1.30103
4105,2.703335,-2,2,-1.30103,1.30103
4107,2.703335,-2,2,-1.30103,1.30103
4109,2.703335,-2,2,-1.30103,1.30103
4111,2.703335,-2,2,-1.30103,1.30103
4113,2.703335,-2,2,-1.30103,1.30103
4115,2.703335,-2,2,-1.30103,1.30103
4117,2.703335,-2,2,-1.30103,1.30103
4119,2.703335,-2,2,-1.30103,1.30103
4121,2.703335,-2,2,-1.30103,1.30103
4123,2.703335,-2,2,-1.30103,1.30103
4125,2.703335,-2,2,-1.30103,1.30103
4127,2.703335,-2,2,-1.30103,1.30103
4129,2.703335,-2,2,-1.30103,1.30103
4131,2.703335,-2,2,-1.30103,1.30103
4133,2.703335,-2,2,-1.30103,1.30103
4135,2.703335,-2,2,-1.30103,1.30103
4137,2.703335,-2,2,-1.30103,1.30103
4139,2.703335,-2,2,-1.30103,1.30103
4141,2.703335,-2,2,-1.30103,1.30103
4143,2.703335,-2,2,-1.30103,1.30103
4145,2.703335,-2,2,-1.30103,1.30103
4147,2.703335,-2,2,-1.30103,1.30103
4149,2.703335,-2,2,-1.30103,1.30103
4151,2.703335,-2,2,-1.30103,1.30103
4153,2.703335,-2,2,-1.30103,1.30103
4155,2.703335,-2,2,-1.30103,1.30103
4157,2.703335,-2,2,-1.30103,1.30103
4159,2.703335,-2,2,-1.30103,1.30103
4161,2.703335,-2,2,-1.30103,1.30103
4163,2.703335,-2,2,-1.30103,1.30103
4165,2.703335,-2,2,-1.30103,1.30103
4167,2.703335,-2,2,-1.30103,1.30103
4169,2.703335,-2,2,-1.30103,1.30103
4171,2.703335,-2,2,-1.30103,1.30103
4173,2.703335,-2,2,-1.30103,1.30103
4175,2.703335,-2,2,-1.30103,1.30103
4177,2.703335,-2,2,-1.30103,1.30103
4179,2.703335,-2,2,-1.30103,1.30103
4181,2.703335,-2,2,-1.30103,1.30103
4183,2.703335,-2,2,-1.30103,1.30103
4185,2.703335,-2,2,-1.30103,1.30103
4187,2.703335,-2,2,-1.30103,1.30103
4189,2.703335,-2,2,-1.30103,1.30103
4191,2.703335,-2,2,-1.30103,1.30103
4193,2.703335,-2,2,-1.30103,1.30103
4195,2.703335,-2,2,-1.30103,1.30103
4197,2.703335,-2,2,-1.30103,1.30103
4199,2.703335,-2,2,-1.30103,1.30103
4201,2.703335,-2,2,-1.30103,1.30103
4203,2.703335,-2,2,-1.30103,1.30103
4205,2.703335,-2,2,-1.30103,1.30103
4207,2.703335,-2,2,-1.30103,1.30103
4209,2.703335,-2,2,-1.30103,1.30103
4211,2.703335,-2,2,-1.30103,1.30103
4213,2.703335,-2,2,-1.30103,1.30103
4215,2.703335,-2,2,-1.30103,1.30103
4217,2.703335,-2,2,-1.30103,1.30103
4219,2.703335,-2,2,-1.30103,1.30103
4221,2.703335,-2,2,-1.30103,1.30103
4223,2.703335,-2,2,-1.30103,1.30103
4225,2.703335,-2,2,-1.30103,1.30103
4227,2.703335,-2,2,-1.30103,1.30103
4229,2.703335,-2,2,-1.30103,1.30103
4231,2.703335,-2,2,-1.30103,1.30103
4233,2.703335,-2,2,-1.30103,1.30103
4235,2.703335,-2,2,-1.30103,1.30103
4237,2.703335,-2,2,-1.30103,1.30103
4239,2.703335,-2,2,-1.30103,1.30103
4241,2.703335,-2,2,-1.30103,1.30103
4243,2.703335,-2,2,-1.30103,1.30103
4245,2.703335,-2,2,-1.30103,1.30103
4247,2.703335,-2,2,-1.30103,1.30103
4249,2.703335,-2,2,-1.30103,1.30103
4251,2.703335,-2,2,-1.30103,1.30103
4253,2.703335,-2,2,-1.30103,1.30103
4255,2.703335,-2,2,-1.30103,1.30103
4257,2.703335,-2,2,-1.30103,1.30103
4259,2.703335,-2,2,-1.30103,1.30103
4261,2.703335,-2,2,-1.30103,1.30103
4263,2.703335,-2,2,-1.30103,1.30103
4265,2.703335,-2,2,-1.30103,1.30103
4267,2.703335,-2,2,-1.30103,1.30103
4269,2.703335,-2,2,-1.30103,1.30103
4271,2.703335,-2,2,-1.30103,1.30103
4273,2.703335,-2,2,-1.30103,1.30103
4275,2.703335,-2,2,-1.30103,1.30103
4277,2.703335,-2,2,-1.30103,1.30103
4279,2.703335,-2,2,-1.30103,1.30103
4281,2.703335,-2,2,-1.30103,1.30103
4283,2.703335,-2,2,-1.30103,1.30103
4285,2.703335,-2,2,-1.30103,1.30103
4287,2.703335,-2,2,-1.30103,1.30103
4289,2.703335,-2,2,-1.30103,1.30103
4291,2.703335,-2,2,-1.30103,1.30103
4293,2.703335,-2,2,-1.30103,1.30103
4295,2.703335,-2,2,-1.30103,1.30103
4297,2.703335,-2,2,-1.30103,1.30103
4299,2.703335,-2,2,-1.30103,1.30103
4301,2.703335,-2,2,-1.30103,1.30103
4303,2.703335,-2,2,-1.30103,1.30103
4305,2.703335,-2,2,-1.30103,1.30103
4307,2.703335,-2,2,-1.30103,1.30103
4309,2.703335,-2,2,-1.30103,1.30103
4311,2.703335,-2,2,-1.30103,1.30103
4313,2.703335,-2,2,-1.30103,1.30103
4315,2.703335,-2,2,-1.30103,1.30103
4317,2.703335,-2,2,-1.30103,1.30103
4319,2.703335,-2,2,-1.30103,1.30103
4321,2.703335,-2,2,-1.30103,1.30103
4323,2.703335,-2,2,-1.30103,1.30103
4325,2.703335,-2,2,-1.30103,1.30103
4327,2.703335,-2,2,-1.30103,1.30103
4329,2.703335,-2,2,-1.30103,1.30103
4331,2.703335,-2,2,-1.30103,1.30103
4333,2.703335,-2,2,-1.30103,1.30103
4335,2.703335,-2,2,-1.30103,1.30103
4337,2.703335,-2,2,-1.30103,1.30103
4339,2.703335,-2,2,-1.30103,1.30103
4341,2.703335,-2,2,-1.30103,1.30103
4343,2.69897,-2,2,-1.30103,1.30103
4345,2.69897,-2,2,-1.30103,1.30103
4347,2.69897,-2,2,-1.30103,1.30103
4349,2.69897,-2,2,-1.30103,1.30103
4351,2.703335,-2,2,-1.30103,1.30103
4353,2.703335,-2,2,-1.30103,1.30103
4355,2.703335,-2,2,-1.30103,1.30103
4357,2.703335,-2,2,-1.30103,1.30103
4359,2.39794,-2,2,-1.30103,1.30103
4361,2.09691,-2,2,-1.30103,1.30103
4363,2,-2,2,-1.30103,1.30103
4365,1.920819,-2,2,-1.30103,1.30103
4367,2.09691,-2,2,-1.30103,1.30103
4369,2.09691,-2,2,-1.30103,1.30103
4371,2.09691,-2,2,-1.30103,1.30103
4373,2.39794,-2,2,-1.30103,1.30103
4375,2.69897,-2,2,-1.30103,1.30103
4377,2.703335,-2,2,-1.30103,1.30103
4379,2.703335,-2,2,-1.30103,1.30103
4381,2.703335,-2,2,-1.30103,1.30103
4383,2.703335,-2,2,-1.30103,1.30103
4385,2.703335,-2,2,-1.30103,1.30103
4387,2.703335,-2,2,-1.30103,1.30103
4389,2.703335,-2,2,-1.30103,1.30103
4391,2.703335,-2,2,-1.30103,1.30103
4393,2.703335,-2,2,-1.30103,1.30103
4395,2.703335,-2,2,-1.30103,1.30103
4397,2.703335,-2,2,-1.30103,1.30103
4399,2.703335,-2,2,-1.30103,1.30103
4401,2.703335,-2,2,-1.30103,1.30103
4403,2.703335,-2,2,-1.30103,1.30103
4405,2.703335,-2,2,-1.30103,1.30103
4407,2.703335,-2,2,-1.30103,1.30103
4409,2.69897,-2,2,-1.30103,1.30103
4411,2.69897,-2,2,-1.30103,1.30103
4413,2.703335,-2,2,-1.30103,1.30103
4415,2.39794,-2,2,-1.30103,1.30103
4417,2.39794,-2,2,-1.30103,1.30103
4419,2.39794,-2,2,-1.30103,1.30103
4421,2.09691,-2,2,-1.30103,1.30103
4423,2.09691,-2,2,-1.30103,1.30103
4425,2.09691,-2,2,-1.30103,1.30103
4427,2.09691,-2,2,-1.30103,1.30103
4429,2.09691,-2,2,-1.30103,1.30103
4431,2.09691,-2,2,-1.30103,1.30103
4433,2.09691,-2,2,-1.30103,1.30103
4435,2.09691,-2,2,-1.30103,1.30103
4437,2.221849,-2,2,-1.30103,1.30103
4439,2.39794,-2,2,-1.30103,1.30103
4441,2.39794,-2,2,-1.30103,1.30103
4443,2.69897,-2,2,-1.30103,1.30103
4445,2.09691,-2,2,-1.30103,1.30103
4447,2.09691,-2,2,-1.30103,1.30103
4449,2.39794,-2,2,-1.30103,1.30103
4451,2.39794,-2,2,-1.30103,1.30103
4453,2.09691,-2,2,-1.30103,1.30103
4455,2.09691,-2,2,-1.30103,1.30103
4457,1.552842,-2,2,-1.30103,1.30103
4459,1.283997,-2,2,-1.30103,1.30103
4461,1.337242,-2,2,-1.30103,1.30103
4463,1.356547,-2,2,-1.30103,1.30103
4465,1.356547,-2,2,-1.30103,1.30103
4467,1.337242,-2,2,-1.30103,1.30103
4469,1.337242,-2,2,-1.30103,1.30103
4471,1.251812,-2,2,-1.30103,1.30103
4473,1.283997,-2,2,-1.30103,1.30103
4475,1.337242,-2,2,-1.30103,1.30103
4477,1.420216,-2,2,-1.30103,1.30103
4479,1.49485,-2,2,-1.30103,1.30103
4481,1.207608,-2,2,-1.30103,1.30103
4483,1.251812,-2,2,-1.30103,1.30103
4485,1.09691,-2,2,-1.30103,1.30103
4487,1,-2,2,-1.30103,1.30103
4489,1.017729,-2,2,-1.30103,1.30103
4491,1.055517,-2,2,-1.30103,1.30103
4493,1.045758,-2,2,-1.30103,1.30103
4495,1.055517,-2,2,-1.30103,1.30103
4497,1.055517,-2,2,-1.30103,1.30103
4499,1.055517,-2,2,-1.30103,1.30103
4501,0.928118,-2,2,-1.30103,1.30103
4503,0.6307842,-2,2,-1.30103,1.30103
4505,0.6736642,-2,2,-1.30103,1.30103
4507,0.69897,-2,2,-1.30103,1.30103
4509,0.6819367,-2,2,-1.30103,1.30103
4511,0.6819367,-2,2,-1.30103,1.30103
4513,0.6736642,-2,2,-1.30103,1.30103
4515,0.6946486,-2,2,-1.30103,1.30103
4517,0.6819367,-2,2,-1.30103,1.30103
4519,0.6575773,-2,2,-1.30103,1.30103
4521,0.5718652,-2,2,-1.30103,1.30103
4523,0.5718652,-2,2,-1.30103,1.30103
4525,0.59176,-2,2,-1.30103,1.30103
4527,0.4436975,-2,2,-1.30103,1.30103
4529,-0.335358,-2,2,-1.30103,1.30103
4531,-0.4156688,-2,2,-1.30103,1.30103
4533,-0.8297383,-2,2,-1.30103,1.30103
4535,-0.790485,-2,2,-1.30103,1.30103
4537,-0.7695511,-2,2,-1.30103,1.30103
4539,-1.008774,-2,2,-1.30103,1.30103
4541,-0.928118,-2,2,-1.30103,1.30103
4543,-0.5883803,-2,2,-1.30103,1.30103
4545,-0.7851561,-2,2,-1.30103,1.30103
4547,-0.7851561,-2,2,-1.30103,1.30103
4549,-0.7851561,-2,2,-1.30103,1.30103
4551,-0.8068754,-2,2,-1.30103,1.30103
4553,-0.8538719,-2,2,-1.30103,1.30103
4555,-0.8477117,-2,2,-1.30103,1.30103
4557,-0.935542,-2,2,-1.30103,1.30103
4559,-0.8239087,-2,2,-1.30103,1.30103
4561,-0.7644715,-2,2,-1.30103,1.30103
4563,-0.8013429,-2,2,-1.30103,1.30103
4565,-0.8013429,-2,2,-1.30103,1.30103
4567,-0.8181564,-2,2,-1.30103,1.30103
4569,-0.8181564,-2,2,-1.30103,1.30103
4571,-0.8181564,-2,2,-1.30103,1.30103
4573,-0.8416375,-2,2,-1.30103,1.30103
4575,-0.9665762,-2,2,-1.30103,1.30103
4577,-0.9829667,-2,2,-1.30103,1.30103
4579,-1.045758,-2,2,-1.30103,1.30103
4581,-1.221849,-2,2,-1.30103,1.30103
4583,-1.920819,-2,2,-1.30103,1.30103
4585,-2.09691,-2,2,-1.30103,1.30103
4587,-2.221849,-2,2,-1.30103,1.30103
4589,-2.221849,-2,2,-1.30103,1.30103
4591,-2.69897,-2,2,-1.30103,1.30103
4593,-2.703335,-2,2,-1.30103,1.30103
4595,-2.703335,-2,2,-1.30103,1.30103
4597,-2.703335,-2,2,-1.30103,1.30103
4599,-2.703335,-2,2,-1.30103,1.30103
4601,-2.703335,-2,2,-1.30103,1.30103
4603,-2.703335,-2,2,-1.30103,1.30103
4605,-2.703335,-2,2,-1.30103,1.30103
4607,-2.703335,-2,2,-1.30103,1.30103
4609,-2.703335,-2,2,-1.30103,1.30103
4611,-2.703335,-2,2,-1.30103,1.30103
4613,-2.703335,-2,2,-1.30103,1.30103
4615,-2.703335,-2,2,-1.30103,1.30103
4617,-2.703335,-2,2,-1.30103,1.30103
4619,-2.703335,-2,2,-1.30103,1.30103
4621,-2.703335,-2,2,-1.30103,1.30103
4623,-2.703335,-2,2,-1.30103,1.30103
4625,-2.703335,-2,2,-1.30103,1.30103
4627,-2.703335,-2,2,-1.30103,1.30103
4629,-2.703335,-2,2,-1.30103,1.30103
4631,-2.703335,-2,2,-1.30103,1.30103
4633,-2.703335,-2,2,-1.30103,1.30103
4635,-2.703335,-2,2,-1.30103,1.30103
4637,-2.703335,-2,2,-1.30103,1.30103
4639,-2.703335,-2,2,-1.30103,1.30103
4641,-2.703335,-2,2,-1.30103,1.30103
4643,-2.703335,-2,2,-1.30103,1.30103
4645,-2.703335,-2,2,-1.30103,1.30103
4647,-2.703335,-2,2,-1.30103,1.30103
4649,-2.703335,-2,2,-1.30103,1.30103
4651,-2.703335,-2,2,-1.30103,1.30103
4653,-2.703335,-2,2,-1.30103,1.30103
4655,-2.703335,-2,2,-1.30103,1.30103
4657,-2.703335,-2,2,-1.30103,1.30103
4659,-2.703335,-2,2,-1.30103,1.30103
4661,-2.703335,-2,2,-1.30103,1.30103
4663,-2.703335,-2,2,-1.30103,1.30103
4665,-2.703335,-2,2,-1.30103,1.30103
4667,-2.703335,-2,2,-1.30103,1.30103
4669,-2.703335,-2,2,-1.30103,1.30103
4671,-2.703335,-2,2,-1.30103,1.30103
4673,-2.703335,-2,2,-1.30103,1.30103
4675,-2.703335,-2,2,-1.30103,1.30103
4677,-2.703335,-2,2,-1.30103,1.30103
4679,-2.703335,-2,2,-1.30103,1.30103
4681,-2.703335,-2,2,-1.30103,1.30103
4683,-2.703335,-2,2,-1.30103,1.30103
4685,-2.703335,-2,2,-1.30103,1.30103
4687,-2.703335,-2,2,-1.30103,1.30103
4689,-2.703335,-2,2,-1.30103,1.30103
4691,-2.703335,-2,2,-1.30103,1.30103
4693,-2.703335,-2,2,-1.30103,1.30103
4695,-2.703335,-2,2,-1.30103,1.30103
4697,-2.703335,-2,2,-1.30103,1.30103
4699,-2.703335,-2,2,-1.30103,1.30103
4701,-2.703335,-2,2,-1.30103,1.30103
4703,-2.703335,-2,2,-1.30103,1.30103
4705,-2.703335,-2,2,-1.30103,1.30103
4707,-2.703335,-2,2,-1.30103,1.30103
4709,-2.703335,-2,2,-1.30103,1.30103
4711,-2.703335,-2,2,-1.30103,1.30103
4713,-2.703335,-2,2,-1.30103,1.30103
4715,-2.703335,-2,2,-1.30103,1.30103
4717,-2.703335,-2,2,-1.30103,1.30103
4719,-2.703335,-2,2,-1.30103,1.30103
4721,-2.703335,-2,2,-1.30103,1.30103
4723,-2.703335,-2,2,-1.30103,1.30103
4725,-2.703335,-2,2,-1.30103,1.30103
4727,-2.703335,-2,2,-1.30103,1.30103
4729,-2.69897,-2,2,-1.30103,1.30103
4731,-2.39794,-2,2,-1.30103,1.30103
4733,-1.920819,-2,2,-1.30103,1.30103
4735,-1.920819,-2,2,-1.30103,1.30103
4737,-2,-2,2,-1.30103,1.30103
4739,-1.920819,-2,2,-1.30103,1.30103
4741,-1.853872,-2,2,-1.30103,1.30103
4743,-1.79588,-2,2,-1.30103,1.30103
4745,-1.552842,-2,2,-1.30103,1.30103
4747,-1.49485,-2,2,-1.30103,1.30103
4749,-1.356547,-2,2,-1.30103,1.30103
4751,-1.468521,-2,2,-1.30103,1.30103
4753,-1.443697,-2,2,-1.30103,1.30103
4755,-1.420216,-2,2,-1.30103,1.30103
4757,-1.376751,-2,2,-1.30103,1.30103
4759,-1.376751,-2,2,-1.30103,1.30103
4761,-1.337242,-2,2,-1.30103,1.30103
4763,-1.39794,-2,2,-1.30103,1.30103
4765,-1.337242,-2,2,-1.30103,1.30103
4767,-1.251812,-2,2,-1.30103,1.30103
4769,-1.251812,-2,2,-1.30103,1.30103
4771,-1.19382,-2,2,-1.30103,1.30103
4773,-1.180456,-2,2,-1.30103,1.30103
4775,-1.356547,-2,2,-1.30103,1.30103
4777,-1.376751,-2,2,-1.30103,1.30103
4779,-1.376751,-2,2,-1.30103,1.30103
4781,-1.30103,-2,2,-1.30103,1.30103
4783,-0.7594507,-2,2,-1.30103,1.30103
4785,-0.7851561,-2,2,-1.30103,1.30103
4787,-0.7544873,-2,2,-1.30103,1.30103
4789,-0.8794261,-2,2,-1.30103,1.30103
4791,-0.7077439,-2,2,-1.30103,1.30103
4793,-0.7121983,-2,2,-1.30103,1.30103
4795,-0.7121983,-2,2,-1.30103,1.30103
4797,-0.7212464,-2,2,-1.30103,1.30103
4799,-0.7166988,-2,2,-1.30103,1.30103
4801,-0.7166988,-2,2,-1.30103,1.30103
4803,-0.7644715,-2,2,-1.30103,1.30103
4805,-0.7644715,-2,2,-1.30103,1.30103
4807,-0.790485,-2,2,-1.30103,1.30103
4809,-0.6903698,-2,2,-1.30103,1.30103
4811,-0.69897,-2,2,-1.30103,1.30103
4813,-0.6575773,-2,2,-1.30103,1.30103
4815,-0.653647,-2,2,-1.30103,1.30103
4817,-0.653647,-2,2,-1.30103,1.30103
4819,-0.6655462,-2,2,-1.30103,1.30103
4821,-0.4067139,-2,2,-1.30103,1.30103
4823,-0.3372422,-2,2,-1.30103,1.30103
4825,-0.3223931,-2,2,-1.30103,1.30103
4827,0.3297541,-2,2,-1.30103,1.30103
4829,0.4225082,-2,2,-1.30103,1.30103
4831,0.4023048,-2,2,-1.30103,1.30103
4833,0.4001169,-2,2,-1.30103,1.30103
4835,0.4045038,-2,2,-1.30103,1.30103
4837,0.4045038,-2,2,-1.30103,1.30103
4839,0.4067139,-2,2,-1.30103,1.30103
4841,0.4067139,-2,2,-1.30103,1.30103
4843,0.4202164,-2,2,-1.30103,1.30103
4845,0.4294571,-2,2,-1.30103,1.30103
4847,0.4294571,-2,2,-1.30103,1.30103
4849,0.4294571,-2,2,-1.30103,1.30103
4851,0.4294571,-2,2,-1.30103,1.30103
4853,0.4388986,-2,2,-1.30103,1.30103
4855,0.3685562,-2,2,-1.30103,1.30103
4857,0.3027706,-2,2,-1.30103,1.30103
4859,-0.306273,-2,2,-1.30103,1.30103
4861,-0.326058,-2,2,-1.30103,1.30103
4863,0.326058,-2,2,-1.30103,1.30103
4865,0.3151546,-2,2,-1.30103,1.30103
4867,0.3151546,-2,2,-1.30103,1.30103
4869,0.3151546,-2,2,-1.30103,1.30103
4871,0.3151546,-2,2,-1.30103,1.30103
4873,0.3151546,-2,2,-1.30103,1.30103
4875,0.3936186,-2,2,-1.30103,1.30103
4877,0.5985994,-2,2,-1.30103,1.30103
4879,0.7077439,-2,2,-1.30103,1.30103
4881,0.5622494,-2,2,-1.30103,1.30103
4883,0.5590909,-2,2,-1.30103,1.30103
4885,0.6736642,-2,2,-1.30103,1.30103
4887,0.7644715,-2,2,-1.30103,1.30103
4889,0.5783961,-2,2,-1.30103,1.30103
4891,0.552842,-2,2,-1.30103,1.30103
4893,0.5003129,-2,2,-1.30103,1.30103
4895,0.6055483,-2,2,-1.30103,1.30103
4897,0.5346171,-2,2,-1.30103,1.30103
4899,0.4788619,-2,2,-1.30103,1.30103
4901,0.4248122,-2,2,-1.30103,1.30103
4903,0.4225082,-2,2,-1.30103,1.30103
4905,0.3809067,-2,2,-1.30103,1.30103
4907,0.4584208,-2,2,-1.30103,1.30103
4909,0.5316527,-2,2,-1.30103,1.30103
4911,0.4436975,-2,2,-1.30103,1.30103
4913,0.3851028,-2,2,-1.30103,1.30103
4915,0.3467875,-2,2,-1.30103,1.30103
4917,0.3223931,-2,2,-1.30103,1.30103
4919,-0.326058,-2,2,-1.30103,1.30103
4921,-0.3316141,-2,2,-1.30103,1.30103
4923,-0.3565473,-2,2,-1.30103,1.30103
4925,-0.4023048,-2,2,-1.30103,1.30103
4927,-0.4584208,-2,2,-1.30103,1.30103
4929,-0.39794,-2,2,-1.30103,1.30103
4931,-0.4134127,-2,2,-1.30103,1.30103
4933,-0.326058,-2,2,-1.30103,1.30103
4935,-0.3645163,-2,2,-1.30103,1.30103
4937,-0.3098039,-2,2,-1.30103,1.30103
4939,-0.4534573,-2,2,-1.30103,1.30103
4941,-0.4921441,-2,2,-1.30103,1.30103
4943,-0.5686362,-2,2,-1.30103,1.30103
4945,-0.6615435,-2,2,-1.30103,1.30103
4947,-0.7121983,-2,2,-1.30103,1.30103
4949,-0.74958,-2,2,-1.30103,1.30103
4951,-0.8794261,-2,2,-1.30103,1.30103
4953,-0.9430951,-2,2,-1.30103,1.30103
4955,-0.8794261,-2,2,-1.30103,1.30103
4957,-0.8794261,-2,2,-1.30103,1.30103
4959,-0.950782,-2,2,-1.30103,1.30103
4961,-1.045758,-2,2,-1.30103,1.30103
4963,-0.9829667,-2,2,-1.30103,1.30103
4965,-1.086186,-2,2,-1.30103,1.30103
4967,-1.39794,-2,2,-1.30103,1.30103
4969,-1.376751,-2,2,-1.30103,1.30103
4971,-1.468521,-2,2,-1.30103,1.30103
4973,-1.49485,-2,2,-1.30103,1.30103
4975,-1.086186,-2,2,-1.30103,1.30103
4977,-1.49485,-2,2,-1.30103,1.30103
4979,-1.376751,-2,2,-1.30103,1.30103
4981,-1.376751,-2,2,-1.30103,1.30103
4983,-1.376751,-2,2,-1.30103,1.30103
4985,-1.376751,-2,2,-1.30103,1.30103
4987,-1.30103,-2,2,-1.30103,1.30103
4989,-1.086186,-2,2,-1.30103,1.30103
4991,-1.086186,-2,2,-1.30103,1.30103
4993,-1.086186,-2,2,-1.30103,1.30103
4995,-0.9913998,-2,2,-1.30103,1.30103
4997,-1.30103,-2,2,-1.30103,1.30103
4999,-1.420216,-2,2,-1.30103,1.30103
5001,-1.420216,-2,2,-1.30103,1.30103
5003,-1.420216,-2,2,-1.30103,1.30103
5005,-1.420216,-2,2,-1.30103,1.30103
5007,-1.657577,-2,2,-1.30103,1.30103
5009,-2.69897,-2,2,-1.30103,1.30103
5011,-2.69897,-2,2,-1.30103,1.30103
5013,-2.69897,-2,2,-1.30103,1.30103
5015,-2.703335,-2,2,-1.30103,1.30103
5017,-2.703335,-2,2,-1.30103,1.30103
5019,-2.703335,-2,2,-1.30103,1.30103
5021,-2.703335,-2,2,-1.30103,1.30103
5023,-2.703335,-2,2,-1.30103,1.30103
