alpos,rec_bp,up99,lo99,up95,lo95
3699,4.865784,52.94356,22.94481,50.33883,27.23208
3701,4.937814,54.098,23.07848,50.79739,27.29941
3703,4.968142,53.6694,22.96858,50.90837,27.42588
3705,4.984873,53.19391,21.44491,50.72528,26.67294
3707,4.985947,53.28979,21.15859,50.08939,26.02753
3709,4.976058,52.68441,20.90919,48.80416,25.40051
3711,4.962506,52.26537,20.85093,48.11768,25.26142
3713,4.953298,51.48117,20.79826,47.3291,24.70379
3715,4.941548,51.12131,20.73017,46.94453,24.35827
3717,4.827753,50.61143,20.60622,46.41303,23.77857
3719,4.795457,50.2695,20.45071,45.81489,23.52561
3721,4.765789,50.08003,20.20433,45.71592,23.32145
3723,4.740455,49.9894,20.16718,45.61388,23.32195
3725,4.711113,49.97004,20.06456,45.42739,23.31664
3727,4.594867,48.92974,19.74438,44.84916,22.68666
3729,4.398622,48.32254,19.37068,44.70405,22.57841
3731,3.942328,47.73582,19.07166,44.45774,22.36759
3733,3.698381,47.38109,18.3465,43.36739,21.82676
3735,3.668814,47.02895,18.09928,42.75233,21.49593
3737,3.638898,45.99118,17.53473,42.13872,20.87157
3739,3.618685,44.93515,16.88394,41.26204,20.53862
3741,3.602857,44.63952,16.247,40.63194,20.30696
3743,3.598303,44.49528,16.11355,40.26188,20.17271
3745,3.591371,44.28544,15.93817,39.93052,20.04778
3747,3.568687,43.89141,15.40771,39.32455,19.71437
3749,3.56209,43.5484,15.25819,39.09784,19.43305
3751,3.560717,42.683,15.0976,38.59235,18.68707
3753,3.559581,41.61495,14.8542,37.98294,18.25
3755,3.429757,40.74652,14.08484,37.42407,17.95815
3757,3.38162,40.307,13.99295,36.95378,17.71094
3759,3.39691,40.45698,14.66612,36.89401,17.54289
3761,3.35394,40.64071,15.36459,36.51513,17.51977
3763,3.310715,41.13629,15.76807,36.66879,17.59237
3765,3.265542,40.18188,15.7171,36.6474,17.76982
3767,3.219348,40.78554,14.46962,36.72578,17.75215
3769,3.179856,40.68283,14.28459,36.42477,17.1757
3771,3.142309,39.93442,14.53354,36.19289,16.87109
3773,3.10413,39.81934,15.22169,36.11644,16.80442
3775,3.069092,39.89101,15.16189,35.83894,16.56844
3777,3.083596,40.36996,15.43239,36.02399,17.21099
3779,3.083175,41.32331,15.30833,36.33843,17.20684
3781,3.086143,42.55505,15.18548,36.4137,17.1116
3783,3.134504,42.44939,14.8844,36.06549,17.11586
3785,3.18088,41.94966,14.65968,35.94284,17.04833
3787,3.202249,41.27064,14.39279,36.01061,17.14417
3789,3.094245,40.48637,14.59317,36.20506,16.54549
3791,3.06157,39.36609,14.20687,35.52563,16.45544
3793,3.080659,39.69874,14.07681,35.57679,16.32074
3795,3.107872,39.74662,13.92086,35.28748,16.09188
3797,3.154974,40.34272,14.10189,35.51566,16.2043
3799,3.1898,41.37784,14.7951,36.14456,16.44941
3801,3.223029,41.64143,15.16935,36.5251,17.17307
3803,3.278635,42.09178,15.46152,36.62091,17.31462
3805,3.388591,42.35872,15.812,37.19909,17.58284
3807,3.568379,42.75274,15.89642,37.48856,17.80828
3809,3.903065,42.73223,15.93249,38.00024,18.13378
3811,4.513804,42.96239,15.91258,37.96364,18.1829
3813,4.623663,43.67581,15.80223,37.77127,18.23787
3815,4.647952,43.67061,15.58754,37.33733,18.21584
3817,4.666392,43.43198,15.10878,37.00187,17.72024
3819,4.605874,43.11907,15.14974,36.45199,17.54719
3821,4.598163,42.95998,15.23341,36.37331,17.27619
3823,4.590637,41.68372,14.95063,35.99032,17.60083
3825,4.588445,41.36714,14.53201,36.10005,17.67224
3827,4.586524,41.07428,14.31841,35.84573,17.88981
3829,4.587865,40.3679,14.51462,36.03598,17.66195
3831,4.575869,40.90127,14.59247,36.36258,17.85538
3833,4.580145,41.03535,14.67519,36.56356,17.75882
3835,4.577008,41.15481,14.62641,36.29415,17.37249
3837,4.55057,40.97902,13.75497,36.33587,17.2579
3839,4.53556,40.64285,14.15682,36.62093,17.43987
3841,4.536153,40.55163,14.33153,37.07952,17.59256
3843,4.538105,40.82588,14.4376,37.63948,17.86941
3845,4.554203,41.62062,14.56437,37.43548,18.06248
3847,4.546143,41.79736,15.10966,37.17534,18.36608
3849,4.549821,42.1193,16.24796,37.71114,18.44571
3851,4.540425,41.98132,16.29692,37.81432,18.11279
3853,4.515426,41.9476,15.54439,37.70443,18.14536
3855,4.569669,41.31749,15.49024,37.83239,18.11504
3857,4.630356,41.2048,15.16029,37.82211,18.03548
3859,4.692022,41.16259,15.27953,38.27112,18.23681
3861,4.736042,40.9739,15.28934,38.34753,18.24033
3863,4.786025,40.88159,16.00554,37.51523,18.22694
3865,4.821349,40.79372,15.98456,37.45919,17.92478
3867,5.136225,40.96866,16.2607,37.9143,17.89203
3869,5.189694,40.89541,16.19115,38.51291,18.12469
3871,5.233464,40.75698,16.15351,38.58641,18.32983
3873,5.286336,40.8018,16.02557,38.66673,18.35692
3875,5.310376,40.96012,15.97848,38.38346,18.48711
3877,5.264411,41.15598,15.49861,38.5086,18.22791
3879,5.269697,40.93286,16.41973,38.67445,18.29585
3881,5.239534,40.85487,16.02827,38.47181,18.40294
3883,5.186974,40.6308,16.07385,37.82127,18.1662
3885,5.132237,40.47575,15.68952,37.62932,17.80727
3887,5.041159,40.43346,15.45822,37.2804,17.62936
3889,4.967151,40.43282,15.5578,37.50216,17.33976
3891,4.95892,41.01928,15.26747,38.21946,17.8525
3893,4.943695,40.8299,15.29992,37.95492,17.89755
3895,4.921987,40.33876,15.22924,37.88746,17.51438
3897,4.90304,40.09233,15.39564,37.64347,17.29258
3899,4.893256,39.30104,15.56717,37.44638,17.43086
3901,4.84556,38.64538,15.58427,36.94641,17.17617
3903,4.827387,38.61425,15.57695,36.67937,17.25833
3905,4.812553,38.69493,15.56626,36.60894,17.31013
3907,4.806488,39.07366,15.54696,36.70018,17.47295
3909,4.862647,39.45552,15.67193,37.03484,17.74706
3911,4.896033,40.88272,15.84655,37.53185,17.90799
3913,4.944586,41.36202,16.00772,38.00541,18.28214
3915,5.099277,41.73112,16.42381,38.81313,18.46637
3917,5.262545,41.9173,16.72234,39.05866,18.75816
3919,5.42633,42.11034,16.95668,39.67379,18.81697
3921,5.490894,42.73055,17.30898,40.15707,19.18657
3923,5.592099,44.32527,17.74804,40.84987,19.83532
3925,5.620921,45.34098,17.88014,41.10862,20.0348
3927,5.651061,46.07041,17.97794,41.3923,20.39168
3929,5.695927,46.80063,18.13413,41.62546,20.74188
3931,5.750671,47.35831,18.22754,42.27338,21.09224
3933,5.808917,47.78331,18.32887,42.97443,21.48778
3935,5.83349,48.05158,18.57899,43.3722,21.79078
3937,6.031928,48.1873,18.8481,43.68393,21.9399
3939,6.625956,48.32647,19.29831,44.28837,22.0876
3941,6.973353,48.69986,20.05902,45.05267,22.6718
3943,7.24828,49.3904,20.29888,45.43167,22.99541
3945,7.438762,49.93003,20.56107,45.87189,23.38891
3947,7.540944,50.40704,20.78976,46.02589,23.57156
3949,7.562485,50.50061,20.87749,46.08332,23.64147
3951,7.584026,50.59418,20.96523,46.22287,23.71137
3953,7.602898,50.66037,20.99836,46.4099,23.73283
3955,7.61903,50.83971,21.269,46.59733,23.74178
3957,7.625259,51.19742,21.36076,46.78476,23.74875
3959,7.559695,51.15355,21.35151,47.23245,23.70065
3961,7.554465,50.81825,21.28198,46.82064,23.58857
3963,7.54845,50.06209,21.27038,46.02598,23.59937
3965,7.541573,48.98372,21.19809,45.66594,23.03966
3967,7.529083,48.43092,21.01768,45.05839,22.82562
3969,7.512693,47.55165,20.88214,44.58895,22.48151
3971,7.496745,46.88871,20.42387,44.46548,22.12135
3973,7.481127,46.39552,20.0967,44.2435,22.10212
3975,7.464468,46.19442,20.02121,43.63606,21.74958
3977,7.399522,45.85034,20.09851,43.0359,21.66614
3979,7.352395,46.45149,20.04804,43.28566,21.66687
3981,7.302095,46.58382,19.96958,42.97615,21.61131
3983,7.202068,47.1225,19.9651,43.31475,21.65474
3985,7.102683,47.50685,19.96834,43.54352,21.90747
3987,7.010088,48.3646,19.89721,43.25334,21.87742
3989,7.006748,48.64599,19.98561,43.12726,21.98607
3991,7.006472,48.87882,19.92712,43.34089,22.07698
3993,6.99403,48.96297,20.20609,43.38619,21.91126
3995,6.960794,49.32558,20.17921,43.39002,21.91517
3997,6.915269,49.1969,19.9212,42.91311,21.77002
3999,6.894741,48.67223,19.53447,42.44364,21.29564
4001,6.859314,48.61067,19.48248,42.22187,21.19926
4003,6.800285,48.31572,19.00152,41.89816,20.89251
4005,6.686685,47.55357,18.85109,41.46688,20.44681
4007,6.494894,46.73394,18.53832,41.09372,20.27651
4009,6.150511,47.04944,17.38537,41.21243,20.35843
4011,5.535534,46.7019,17.5781,41.18713,20.44715
4013,5.422821,46.43301,17.53666,41.10371,20.21099
4015,5.39538,45.91019,17.4354,41.15018,20.13578
4017,5.376586,45.50367,17.25025,40.75344,19.85413
4019,5.354207,45.21267,16.85808,40.49972,19.39198
4021,5.339407,45.13414,16.54815,40.3157,19.12068
4023,5.325665,45.07765,16.53765,40.19664,19.09048
4025,5.340254,44.95844,16.69499,39.9749,19.06756
4027,5.369407,44.82491,17.00544,39.94414,19.15336
4029,5.409208,43.75645,16.59679,39.53058,19.01874
4031,5.40632,42.88339,16.31647,38.85056,18.55605
4033,5.389181,42.27811,15.8209,38.2039,18.33544
4035,5.382042,41.84017,15.78912,38.09924,18.08922
4037,5.371372,41.43213,15.75489,37.61644,17.88485
4039,5.360047,40.97283,15.95808,37.13919,17.62578
4041,5.348238,40.33035,15.71796,36.98053,17.6127
4043,5.334432,39.80757,15.43243,36.79721,17.38372
4045,5.304238,39.46137,15.18207,36.45732,17.22854
4047,5.255478,39.13417,14.8954,35.37194,16.89898
4049,5.198026,38.89408,14.29725,34.81622,16.31372
4051,5.156552,38.1222,13.8246,34.21944,16.38475
4053,5.125148,37.80196,13.58796,33.92577,16.43382
4055,5.040073,37.57577,13.5371,33.69103,16.18998
4057,4.946947,36.78471,13.41321,33.68588,15.71873
4059,4.956415,36.05244,12.95089,33.33926,15.46223
4061,4.896345,36.08214,12.77517,33.12662,15.61028
4063,4.825861,36.01068,12.67566,33.28445,15.61334
4065,4.774135,36.063,12.60943,33.2574,15.6183
4067,4.442549,35.84998,12.42914,32.85712,15.49921
4069,4.361046,35.50862,12.01707,32.55378,15.1466
4071,4.289919,35.11844,11.92921,32.44439,14.83304
4073,4.218039,34.68297,11.86883,32.2155,14.633
4075,4.162399,34.15377,11.80102,32.16499,14.38731
4077,4.092141,34.10665,11.72732,31.72013,14.24798
4079,4.059564,33.77689,10.9165,31.34612,13.58598
4081,4.068055,33.38821,10.85735,31.10431,13.57031
4083,4.073843,33.22796,10.84927,30.88489,13.36627
4085,4.073726,32.97301,10.81939,30.66428,13.24886
4087,4.067951,32.50169,10.67338,30.24276,13.15077
4089,4.056848,32.12258,10.38161,29.72266,13.10831
4091,4.073394,31.38858,10.18663,29.31101,13.07105
4093,4.198936,31.50809,10.54533,29.18905,13.27966
4095,4.35789,31.28884,11.06627,29.32076,13.22491
4097,4.424237,31.55526,11.16927,29.28248,13.35849
4099,4.404576,31.71291,11.25681,29.30515,13.30083
4101,4.410526,32.05874,11.40413,29.57828,13.68678
4103,4.403758,32.04993,11.43387,29.6782,13.65385
4105,4.40137,31.96099,11.44848,29.62392,13.5091
4107,4.389959,31.78392,11.46043,29.50432,13.34267
4109,4.337451,31.30169,10.42975,28.86452,13.13934
4111,4.307714,30.83021,10.3181,28.24889,12.90707
4113,4.271345,30.63463,10.11056,28.09878,12.86839
4115,4.121859,30.82989,9.904458,27.76595,12.79311
4117,3.960998,30.77291,9.757863,27.51472,12.57446
4119,3.79962,30.21599,9.565399,27.02908,12.35398
4121,3.737462,29.31859,9.237465,26.60127,12.00064
4123,3.638906,28.53682,9.155253,25.93144,11.56736
4125,3.612191,28.23516,8.834064,25.70129,11.41028
4127,3.584157,27.39022,8.6534,25.12039,11.15859
4129,3.541398,27.07879,8.16715,24.57969,10.96388
4131,3.48876,26.29034,7.707169,24.22234,10.61681
4133,3.432621,25.91256,7.296322,23.29876,9.941933
4135,3.409542,25.76876,7.082115,23.16149,9.681379
4137,3.212599,24.97675,7.016422,22.67373,9.392121
4139,2.620064,24.41139,6.731266,22.33591,8.881623
4141,2.274161,24.12054,6.499023,21.85068,8.550239
4143,2.000728,23.49663,6.233496,21.43787,8.405566
4145,1.81174,23.02457,6.130759,20.91689,7.788842
4147,1.711052,22.3493,5.973085,20.49606,7.550083
4149,1.691005,22.03904,5.921008,20.36991,7.568303
4151,1.670958,21.9354,5.868931,20.3581,7.566032
4153,1.653579,21.87968,5.84574,20.31481,7.520992
4155,1.638942,21.86118,5.822549,20.22829,7.354506
4157,1.692504,22.4232,5.948468,20.31355,7.568959
4159,1.718362,22.66023,6.148991,20.46533,7.582585
4161,1.740845,23.05766,6.509791,20.99989,7.634409
4163,1.886651,23.59846,6.66458,21.35067,7.889931
4165,2.328799,24.00096,6.81754,21.63921,8.158368
4167,2.345246,24.67979,7.429113,22.25051,8.377848
4169,2.363196,25.61662,7.611906,22.84915,8.895639
4171,2.371481,25.77985,7.719426,23.04617,8.979387
4173,2.379823,26.4417,7.768135,23.31385,9.084514
4175,2.383673,26.42298,7.766369,23.26394,9.088924
4177,2.387432,26.15585,7.753753,23.00861,8.901721
4179,2.388284,25.67577,7.553006,22.83395,8.736801
4181,2.387892,25.68061,7.505775,22.59091,8.661466
4183,2.3992,25.85177,7.353027,22.17613,8.643933
4185,2.555916,25.63818,7.082241,21.72892,8.648113
4187,2.562172,25.29586,6.818564,21.58328,8.454994
4189,2.57319,24.74445,6.782006,21.23587,8.164131
4191,2.580072,24.46397,6.860595,20.86919,7.933001
4193,2.580729,23.66221,6.906116,20.35064,7.631435
4195,2.582988,23.33878,6.685682,20.19472,7.385396
4197,2.654307,23.86142,6.437768,20.47137,7.846809
4199,2.704098,23.68234,6.640567,20.52502,8.092752
4201,2.750546,23.36662,6.499516,20.46916,8.290356
4203,2.755916,23.38022,6.568221,20.54672,8.307108
4205,2.760649,23.28367,6.582048,20.65704,8.30368
4207,2.765382,23.18713,6.595877,20.69444,8.300255
4209,2.766865,22.49616,6.349903,20.59278,7.849675
4211,2.768862,22.34886,6.234991,20.37288,7.646095
4213,2.772476,22.31142,6.207731,20.38078,7.524225
4215,2.774615,22.21878,6.196467,20.39586,7.369917
4217,2.776947,21.99322,6.168168,20.2824,7.412444
4219,2.789884,22.37978,6.249618,20.32648,7.515438
4221,2.811496,22.79462,6.409684,20.67045,7.604671
4223,2.87589,22.88432,6.586586,20.72587,7.61278
4225,2.864609,22.8938,6.34814,20.72313,7.613461
4227,2.838009,22.74009,6.321489,20.71268,7.555585
4229,2.798496,22.52611,6.301689,20.69838,7.553641
4231,2.79863,22.53466,6.284638,20.59188,7.427677
4233,2.798764,22.54321,6.300199,20.62066,7.445745
4235,2.798898,22.55176,6.340385,20.5505,7.431944
4237,2.798617,22.22713,6.053473,20.56462,7.341629
4239,2.801346,22.06366,5.937678,20.20955,7.220898
4241,2.814545,22.10157,5.894923,20.18457,7.278572
4243,2.823466,22.13882,5.872958,20.18847,7.455553
4245,2.891007,22.21354,5.974496,20.61339,7.579408
4247,2.947345,22.76096,6.236053,20.64038,7.677099
4249,2.978821,22.9296,6.481961,20.48487,7.506042
4251,3.006016,22.88136,6.195441,20.40911,7.476136
4253,3.029192,22.8278,6.213247,20.41505,7.283451
4255,3.051831,22.74696,6.153485,20.35178,7.240017
4257,3.074535,22.6672,6.093722,20.21923,7.233844
4259,2.998867,22.77221,6.194777,20.24023,7.401888
4261,3.009863,22.70554,6.463656,20.3986,7.480642
4263,3.034303,22.46534,6.582212,20.79866,7.576548
4265,3.057925,22.48551,6.507946,20.72816,7.660715
4267,3.075727,22.7026,6.526394,21.00955,7.464126
4269,3.10446,22.91948,6.538272,21.04332,7.423981
4271,3.137101,22.96131,6.55193,21.34227,7.390836
4273,3.164091,22.94063,6.558078,21.30164,7.360478
4275,3.190845,22.9201,6.526248,21.28171,7.414355
4277,3.212875,22.85203,6.332979,21.20479,7.419422
4279,3.225916,22.81956,6.224223,21.08472,7.132358
4281,3.235784,22.45559,6.207085,20.49045,6.995854
4283,3.252094,22.39808,6.223977,20.39511,7.045038
4285,3.268405,22.34057,6.24087,20.26397,7.059388
4287,3.284715,22.28305,6.212379,20.22209,7.057028
4289,3.301026,22.22554,6.222804,20.1802,7.049938
4291,3.283925,22.03453,6.167705,20.11863,6.922419
4293,3.172141,21.47879,5.949062,19.79551,6.710077
4295,3.183721,21.20882,5.698017,19.32738,6.695786
4297,3.137909,20.93072,5.280092,19.28297,6.395941
4299,3.153136,20.69133,5.183995,18.91018,6.298244
4301,3.160703,20.38578,5.004098,18.32379,6.008555
4303,3.18496,20.42223,4.742338,18.10252,5.810419
4305,3.210753,20.45688,4.626537,17.84069,5.794621
4307,3.245672,20.4134,4.631792,17.81628,5.789515
4309,3.281638,20.2676,4.673034,17.74437,5.797074
4311,3.318651,20.14232,4.618123,17.66437,5.799859
4313,3.346929,19.89927,4.462069,17.59857,5.719842
4315,3.381987,19.7473,4.386379,17.57103,5.551621
4317,3.432734,19.71728,4.323722,17.44804,5.584216
4319,3.481819,19.67065,4.262869,17.31897,5.58534
4321,3.516354,19.62108,4.295915,17.34634,5.629555
4323,3.550159,19.66742,4.350724,17.29635,5.581126
4325,3.584019,19.63055,4.396363,17.3035,5.620401
4327,3.61788,19.48841,4.442001,17.3157,5.624953
4329,3.651741,19.32976,4.429328,17.31921,5.616534
4331,3.705903,19.41277,4.559197,17.55907,5.884738
4333,3.735986,19.32332,4.5919,17.44223,6.009628
4335,3.76668,19.13971,4.549643,17.28622,6.061693
4337,3.797376,19.17541,4.574218,17.29861,6.084312
4339,3.828071,19.21111,4.598794,17.31135,6.083104
4341,3.858767,19.24681,4.608007,17.3241,6.042409
4343,4.105306,19.28251,4.590793,17.48576,5.997311
4345,4.107411,19.31673,4.576678,17.70854,5.960416
4347,4.109516,19.37847,4.562562,17.93132,6.05644
4349,4.111621,19.42645,4.548446,18.03279,6.044317
4351,4.152586,19.91509,5.012303,18.35244,6.151349
4353,4.180774,20.08826,5.083006,18.46174,6.216344
4355,4.208961,20.26144,5.072711,18.5769,6.281064
4357,4.224294,21.04011,5.24741,18.59302,6.380589
4359,4.270999,20.75286,5.222516,18.98003,6.337475
4361,4.580527,21.06789,5.227786,19.00424,6.529141
4363,4.47325,20.71586,5.083258,18.52802,6.44732
4365,4.071166,20.42828,4.639806,18.19015,6.116709
4367,4.094232,20.12016,4.571252,17.41936,5.940231
4369,4.115797,19.74963,4.555296,17.21812,5.782617
4371,4.147025,19.16813,4.595417,17.02281,5.527339
4373,4.17706,18.84722,4.37676,16.93254,5.626389
4375,4.229751,19.99106,4.71652,17.31854,5.909781
4377,4.283359,20.00791,4.776427,17.88101,6.064087
4379,4.30594,19.97668,4.803496,18.00722,6.116034
4381,4.331376,19.93885,4.851103,18.07027,6.259478
4383,4.465292,20.53393,5.360198,18.36517,6.418014
4385,4.351251,20.77917,5.494331,18.67301,6.662308
4387,4.374434,21.88095,5.620018,19.10087,6.830794
4389,4.377618,22.61139,5.777424,19.12472,7.120868
4391,4.39474,23.0869,5.896933,19.25653,7.172833
4393,4.413505,23.19102,6.053465,19.87975,7.326412
4395,4.455304,23.33928,6.301558,20.48852,7.859626
4397,4.426611,23.76519,6.378374,20.94345,7.708115
4399,4.408908,23.35481,6.01134,20.5678,7.825299
4401,4.404204,23.03635,5.89812,20.57611,7.868544
4403,4.442893,23.12816,5.998749,20.61416,8.159653
4405,4.605169,23.16798,6.218627,21.14439,8.374569
4407,4.882902,25.10721,6.374555,21.58241,8.788616
4409,5.047731,25.43798,6.563045,21.9029,8.862492
4411,5.150143,25.38451,6.634094,21.99454,8.948287
4413,5.252556,25.33105,6.705144,22.08325,9.091969
4415,5.420414,25.26043,6.795368,22.41872,9.198606
4417,5.711369,25.26286,7.379536,23.04421,9.629769
4419,6.051621,26.56743,7.138628,23.50926,9.753163
4421,6.447373,27.29955,7.198463,23.78083,10.11934
4423,6.678607,27.82916,7.357267,24.19455,10.5785
4425,6.829355,27.85804,7.675849,24.20525,10.7056
4427,6.909833,27.87676,7.69962,24.24968,10.77841
4429,6.990312,27.89548,7.72339,24.27206,10.74426
4431,7.07079,27.9142,7.747161,24.30647,10.7101
4433,7.151268,27.93291,7.770931,24.34088,10.67595
4435,7.231747,27.95163,7.794702,24.3753,10.6418
4437,7.695299,28.7867,8.052631,24.78096,10.86244
4439,8.273175,29.35272,8.652878,25.61512,10.94807
4441,8.636583,29.05265,9.09813,25.72612,11.38413
4443,9.089193,28.54287,9.430251,25.97844,11.29673
4445,9.304305,29.07599,9.345459,26.06967,11.08381
4447,9.528497,29.33366,9.625271,25.86264,11.2173
4449,9.824407,31.2669,10.05336,26.51016,11.52073
4451,10.13922,31.79999,10.2104,26.7342,11.84383
4453,10.60738,32.14338,10.36865,26.98796,11.93992
4455,11.11131,32.34714,10.45309,27.40268,11.94561
4457,11.61144,32.56153,10.4569,27.93589,12.15581
4459,12.32432,32.48744,10.46869,27.99962,12.2025
4461,13.15101,32.06046,10.45245,28.08222,11.92511
4463,13.59231,31.78734,10.72495,28.05791,12.04233
4465,13.87971,31.83026,10.95025,27.80698,12.0135
4467,14.08361,31.63303,10.96689,27.89259,12.09799
4469,14.27999,31.40407,10.92841,27.97259,12.12592
4471,14.47247,31.04515,10.95922,27.92474,12.05916
4473,14.67059,31.02497,10.98111,27.8453,12.04348
4475,15.04978,31.16643,11.0239,28.26194,12.36927
4477,15.50624,31.51828,11.03397,28.59645,12.49104
4479,15.82319,32.34112,11.04561,28.94772,12.60427
4481,16.29829,32.66392,11.06525,29.159,12.67301
4483,16.63556,32.78683,11.22269,29.39661,12.99807
4485,17.11256,33.29073,11.37135,29.63209,13.15403
